t_sec,sat_frac,p99_9,p99,frame_mean_lum,motion,markers
1.558121681213379,0.0,199.0,192.0,21.869056701660156,1.594806857638889,1
1.5912346839904785,0.0,198.0,191.0,21.778425216674805,1.6273426649305556,0
1.6245503425598145,0.0,197.0,191.0,21.712793350219727,1.6863541666666666,1
1.65779709815979,0.0,198.0,191.0,21.86003303527832,1.6955740017361112,0
1.691617488861084,0.0,199.0,192.0,21.926429748535156,1.65201171875,2
1.7243282794952393,0.0,198.0,192.0,21.935680389404297,1.6661089409722223,1
1.7578964233398438,0.0,199.0,192.0,22.000566482543945,1.6821961805555556,2
1.7911114692687988,0.0,199.0,193.0,22.089147567749023,1.6729947916666668,1
1.8244788646697998,0.0,200.0,194.0,22.245777130126953,1.6512348090277778,1
1.857926607131958,0.0,200.0,193.0,22.157155990600586,1.631144748263889,1
1.8909196853637695,0.0,199.0,192.0,21.989009857177734,1.6323025173611112,1
1.9268696308135986,0.0,200.0,194.0,22.238460540771484,1.6353548177083332,0
1.9580731391906738,0.0,200.0,194.0,22.256093978881836,1.6337163628472222,1
2.0242292881011963,0.0,200.0,194.0,22.284648895263672,1.9526584201388888,0
2.0578157901763916,0.0,201.0,195.0,22.410005569458008,1.69044921875,1
2.0910019874572754,0.0,201.0,195.0,22.424617767333984,1.6470594618055556,0
2.1573545932769775,0.0,200.0,194.0,22.279300689697266,1.8439442274305555,1
2.1904125213623047,0.0,200.0,195.0,22.409164428710938,1.6499934895833333,0
2.22422194480896,0.0,201.0,195.0,22.461530685424805,1.6360319010416666,1
2.257680654525757,0.0,201.0,195.0,22.46915054321289,1.5932953559027778,1
2.2905290126800537,0.0,201.0,195.0,22.482728958129883,1.5314637586805555,1
2.32387375831604,0.0,202.0,197.0,22.63219451904297,1.610869140625,0
2.3575854301452637,0.0,202.0,197.0,22.647092819213867,1.6703157552083334,1
2.390482187271118,0.0,200.0,195.0,22.42385482788086,1.688381076388889,1
2.4241387844085693,0.0,202.0,196.0,22.54897689819336,1.6255696614583333,0
2.456880569458008,0.0,202.0,197.0,22.640531539916992,1.62193359375,0
2.4904792308807373,0.0,202.0,197.0,22.60459327697754,1.6397026909722223,1
2.5240111351013184,0.0,202.0,196.0,22.596927642822266,1.665646701388889,1
2.5572092533111572,0.0,202.0,197.0,22.63829803466797,1.6220225694444443,0
2.5900094509124756,0.0,203.0,197.0,22.73285484313965,1.6090972222222222,0
2.623735189437866,0.0,202.0,197.0,22.707523345947266,1.6166861979166667,1
2.6571407318115234,0.0,201.0,196.0,22.564620971679688,1.661064453125,1
2.690268039703369,0.0,201.0,196.0,22.55220603942871,1.647131076388889,1
2.723639965057373,0.0,202.0,197.0,22.688573837280273,1.6168229166666668,1
2.7568459510803223,0.0,202.0,197.0,22.675264358520508,1.6258821614583334,1
