white_mean_b,white_mean_g,white_mean_r,white_mean_lum,white_r_over_g,white_b_over_g,white_neutrality_err,white_clipped_frac,white_p99,object_mean_b,object_mean_g,object_mean_r,object_mean_lum,object_r_over_g,object_b_over_g,object_neutrality_err,object_clipped_frac,object_p99,frame_mean_lum,frame_sat_frac,noise_white,noise_object,snr_white,snr_object,markers_mean,markers_max,markers_ever,depth_fill_object,depth_rms_object_mm,depth_median_mm,depth_fill_frame,level,pwm,object,exposure_us
139.8032989501953,140.6462860107422,143.24462890625,141.32708740234375,1.0184743404388428,0.994006335735321,0.018474340438842773,0.0,150.0,161.0416259765625,165.5233917236328,171.10281372070312,166.68072509765625,1.0337077379226685,0.9729236960411072,0.03370773792266846,0.0,182.0,21.00281524658203,0.0,1.0127395391464233,1.2563276290893555,139.54929371224094,132.67297577342478,0.06666666666666667,1,1,1.0,0.13857697385090217,121.69999692559941,0.5494010416666667,haut,200,pla_marbre,2200
61.02975082397461,64.22148895263672,64.00495910644531,63.792884826660156,0.9966284036636353,0.9503011107444763,0.04969888925552368,0.0,68.96000000000004,72.00108337402344,78.8135757446289,78.33269500732422,77.8931655883789,0.9938985109329224,0.9135619401931763,0.08643805980682373,0.0,84.0,7.842624664306641,0.0,1.1008124351501465,0.9488738179206848,57.95073056016037,82.09012001097274,0.3333333333333333,1,1|6,1.0,0.1720573522627297,121.69999692559941,0.48944010416666667,moyen,60,pla_marbre,2200
15.145454406738281,19.056198120117188,15.765289306640625,17.626392364501953,0.8273049592971802,0.7947782874107361,0.20522171258926392,0.0,21.0,20.689176559448242,26.310331344604492,24.641551971435547,25.17055320739746,0.9365731477737427,0.78635174036026,0.21364825963974,0.0,29.0,2.5541110038757324,0.0,0.7608598470687866,0.7836900353431702,23.166411570288073,32.117995728216094,1.8,2,1|6,1.0,0.23301850259389298,121.99999691802077,0.34015625,bas,21,pla_marbre,2200
33.44628143310547,37.39008331298828,35.211570739746094,36.28911590576172,0.941735565662384,0.8945227861404419,0.1054772138595581,0.0,41.0,43.5204963684082,49.02147674560547,48.31647491455078,48.183570861816406,0.985618531703949,0.8877843022346497,0.11221569776535034,0.0,53.0,4.765379905700684,0.0,1.0458663702011108,0.9200236201286316,34.697660178884654,52.372101984816105,1.48,2,1|6,1.0,0.16701858826590057,121.89999692054698,0.414296875,pose,35,pla_marbre,2200
